person_id,query_id,query_text,engine,rank,movie_key,movie_title,movie_overview,relevance_grade
P08,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",hybrid,2,oppenheimer,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,2
P08,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",hybrid,3,armageddon,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller",0
P08,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",hybrid,4,thirteen_days,Thirteen Days,,0
P08,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",hybrid,5,"adventures_of_buckaroo_banzai_across_the_eighth_dimension,_the","Adventures of Buckaroo Banzai Across the Eighth Dimension, The",,0
P08,3,"A young nobleman must navigate a dangerous political conspiracy and a messianic prophecy on a harsh desert planet, where he gains control over a rare, life-altering substance that holds the key to the fate of the entire universe.",hybrid,1,dune_part_one,Dune Part One,,0
P08,3,"A young nobleman must navigate a dangerous political conspiracy and a messianic prophecy on a harsh desert planet, where he gains control over a rare, life-altering substance that holds the key to the fate of the entire universe.",hybrid,2,dune,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his ",0
P08,3,"A young nobleman must navigate a dangerous political conspiracy and a messianic prophecy on a harsh desert planet, where he gains control over a rare, life-altering substance that holds the key to the fate of the entire universe.",hybrid,3,syriana,Syriana,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil",0
P08,3,"A young nobleman must navigate a dangerous political conspiracy and a messianic prophecy on a harsh desert planet, where he gains control over a rare, life-altering substance that holds the key to the fate of the entire universe.",hybrid,4,"book_of_eli,_the","Book of Eli, The",,0
P08,3,"A young nobleman must navigate a dangerous political conspiracy and a messianic prophecy on a harsh desert planet, where he gains control over a rare, life-altering substance that holds the key to the fate of the entire universe.",hybrid,5,arthur,Arthur,A drunken playboy stands to lose a wealthy inheritance when he falls for a woman that his family doesn't like.,0
P08,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,hybrid,1,crazylove,Crazylove,"Letty Mayer, young and beautiful, has a cherished job as a teacher, a successful attorney boyfriend, and a tight knit family that is excited about her sister's impending wedding. But inside Letty ther",2
P08,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,hybrid,2,the_rage:_carrie_2,The Rage: Carrie 2,,1
P08,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,hybrid,3,take_shelter,Take Shelter,,1
P08,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,hybrid,4,angel_eyes,Angel Eyes,,0
P08,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,hybrid,5,elizabeth_blue,Elizabeth Blue,,0
P08,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,1,jennifereight,Jennifer Eight,"John Berlin, a big-city cop from LA moves to a small-town police force and immediately finds himself investigating a murder. Using theories rejected by his colleagues, Berlin meets a young blind woman",0
P08,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,2,theoryofeverything,"Theory of Everything, The",A documentary about the making of Ayreons album The Theory of Everything.,0
P08,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,3,manchuriancandidate,"Manchurian Candidate, The","Years after his squad was ambushed during the Gulf War, Major Ben Marco finds himself having terrible nightmares. He begins to doubt that his fellow squad-mate Sergeant Raymond Shaw, now a vice-presid",0
P08,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,4,oppenheimer,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,0
P08,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,5,wicked,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as th",0
P09,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,1,jennifereight,Jennifer Eight,"John Berlin, a big-city cop from LA moves to a small-town police force and immediately finds himself investigating a murder. Using theories rejected by his colleagues, Berlin meets a young blind woman",0
P09,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,2,theoryofeverything,"Theory of Everything, The",A documentary about the making of Ayreons album The Theory of Everything.,0
P09,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,3,manchuriancandidate,"Manchurian Candidate, The","Years after his squad was ambushed during the Gulf War, Major Ben Marco finds himself having terrible nightmares. He begins to doubt that his fellow squad-mate Sergeant Raymond Shaw, now a vice-presid",0
P09,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,4,oppenheimer,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,0
P09,9,"A socially awkward scientist’s life is upended when his close friend achieves sudden, unexpected fame, triggering a humorous exploration of jealousy, group dynamics, and the challenges of maintaining friendships within a circle of brilliant but eccentric intellectuals.",bm25,5,wicked,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as th",0
P09,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,hybrid,1,lord_of_war,Lord of War,,2
P09,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,hybrid,2,harry_potter_and_the_chamber_of_secrets,Harry Potter and the Chamber of Secrets,,1
P09,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,hybrid,3,tenet,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in some",0
P09,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,hybrid,4,cradle_2_the_grave,Cradle 2 the Grave,,0
P09,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,hybrid,5,rush_hour_2,Rush Hour 2,,0
P09,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",bm25,1,tron,TRON,"When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world and becomes part of the very game he is designing. In his mission through",0
P09,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",bm25,2,manchuriancandidate,"Manchurian Candidate, The","Years after his squad was ambushed during the Gulf War, Major Ben Marco finds himself having terrible nightmares. He begins to doubt that his fellow squad-mate Sergeant Raymond Shaw, now a vice-presid",0
P09,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",bm25,3,terminator2,Terminator 2,"Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Sky",0
P09,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",bm25,4,bladerunner2049,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery lea",0
P09,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",bm25,5,virtuosity,Virtuosity,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of mo",0
P09,10,"A legendary retired assassin, forced back into a world of shadow and violence, seeks to reclaim his freedom by challenging the global criminal hierarchy to a high-stakes duel that will determine his ultimate fate.",hybrid,1,1917,1917,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",2
P09,10,"A legendary retired assassin, forced back into a world of shadow and violence, seeks to reclaim his freedom by challenging the global criminal hierarchy to a high-stakes duel that will determine his ultimate fate.",hybrid,2,john_wick:_chapter_4,John Wick: Chapter 4,,1
P09,10,"A legendary retired assassin, forced back into a world of shadow and violence, seeks to reclaim his freedom by challenging the global criminal hierarchy to a high-stakes duel that will determine his ultimate fate.",hybrid,3,inception,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inc",1
P09,10,"A legendary retired assassin, forced back into a world of shadow and violence, seeks to reclaim his freedom by challenging the global criminal hierarchy to a high-stakes duel that will determine his ultimate fate.",hybrid,4,assassin,Assassin,,0
P09,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",bm25,1,wallstreet,Wall Street,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider, whom takes the yout",2
P09,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",bm25,2,coriolanus,Coriolanus,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus",1
P09,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",bm25,3,napoleon,Napoleon,"An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josep",0
P09,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",bm25,4,starwarsattackofclones,Star Wars: Attack of the Clones,"Following an assassination attempt on Senator Padme Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot into the heart of the Separatist movement and the beginning ",0
P09,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",bm25,5,darkknightrises,"Dark Knight Rises, The","Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Dep",0
P09,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,bm25,1,crash,Crash,"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge d",0
P09,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,bm25,2,indianajonesraidersoflostark,Indiana Jones and the Raiders of the Lost Ark,"When Dr. Indiana Jones - the tweed-suited professor who just happens to be a celebrated archaeologist - is hired by the government to locate the legendary Ark of the Covenant, he finds himself up agai",0
P09,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,bm25,3,danceswithwolves,Dances with Wolves,"Wounded Civil War soldier John Dunbar tries to commit suicide--and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlik",0
P09,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,bm25,4,godfatherii,Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vega",0
P09,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,bm25,5,jfk,JFK,Follows the investigation into the assassination of President John F. Kennedy led by New Orleans district attorney Jim Garrison.,0
P09,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",hybrid,1,man_on_the_moon,Man on the Moon,,2
P09,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",hybrid,2,big_eyes,Big Eyes,,1
P09,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",hybrid,3,being_john_malkovich,Being John Malkovich,,0
P09,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",hybrid,4,birdman,Birdman,"A portrait of Robert, a troubled but poetic soul struggling with his purgatorial existence in a hackney scrapyard.",0
P09,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",hybrid,5,"disaster_artist,_the","Disaster Artist, The",,0
P09,23,"A cantankerous and eccentric landscape painter navigates his complex personal relationships, his deep devotion to his father, and his unwavering obsession with capturing the sublime power of light and nature on canvas during the final decades of his life.",hybrid,1,basquiat,Basquiat,"The brief life of Jean Michel Basquiat, a world renowned New York street artist struggling with fame, drugs and his identity.",2
P09,23,"A cantankerous and eccentric landscape painter navigates his complex personal relationships, his deep devotion to his father, and his unwavering obsession with capturing the sublime power of light and nature on canvas during the final decades of his life.",hybrid,2,"deer_hunter,_the","Deer Hunter, The",,1
P09,23,"A cantankerous and eccentric landscape painter navigates his complex personal relationships, his deep devotion to his father, and his unwavering obsession with capturing the sublime power of light and nature on canvas during the final decades of his life.",hybrid,3,big_eyes,Big Eyes,,0
P09,23,"A cantankerous and eccentric landscape painter navigates his complex personal relationships, his deep devotion to his father, and his unwavering obsession with capturing the sublime power of light and nature on canvas during the final decades of his life.",hybrid,4,"shipping_news,_the","Shipping News, The",,0
P09,23,"A cantankerous and eccentric landscape painter navigates his complex personal relationships, his deep devotion to his father, and his unwavering obsession with capturing the sublime power of light and nature on canvas during the final decades of his life.",hybrid,5,top_gun,Top Gun,,0
P10,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,bm25,1,crazylove,Crazylove,"Letty Mayer, young and beautiful, has a cherished job as a teacher, a successful attorney boyfriend, and a tight knit family that is excited about her sister's impending wedding. But inside Letty ther",2
P10,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,bm25,2,mirrors,Mirrors,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,1
P10,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,bm25,3,bluevalentine,Blue Valentine,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorp",0
P10,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,bm25,4,millionmilesaway,A Million Miles Away,An adult woman (the conductor) on the edge of failing and a pack of teenage girls (the choir) simultaneously experience a supernatural version of coming-of-age. The transformation is equal parts tense,0
P10,11,A meticulously organized elementary school teacher struggles to balance her professional ambitions and family expectations while falling in love with a charismatic fellow patient after a nervous breakdown lands her in a psychiatric facility.,bm25,5,elizabethblue,Elizabeth Blue,"A young woman, recently released from a mental hospital, is coping with ongoing episodes of schizophrenia.",0
P10,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,1,"american_president,_the","American President, The",,0
P10,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,2,vice,Vice,"Julian Michaels has designed the ultimate resort: VICE, where anything goes and the customers can play out their wildest fantasies with artificial inhabitants who look, think and feel like humans. Whe",0
P10,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,3,traff,Traff,This documentary feature addresses the question of how gay men lived and could live their lives under 'real socialism'...,0
P10,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,4,traffic,Traffic,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his",0
P10,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,5,being_there,Being There,,0
P10,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,1,supergirl,Supergirl,"When an unexpected and ruthless adversary strikes too close to home, Kara Zor-El, aka Supergirl, reluctantly joins forces with an unlikely companion on an epic, interstellar journey of vengeance and j",2
P10,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,2,bigeyes,Big Eyes,"In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter ",1
P10,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,3,queenofdamned,Queen of the Damned,"Vampire Lestat awakens from his slumber and becomes a rock star. But chaos strikes when his music awakens Akasha, the vampire queen, who may not rest until she makes Lestat her new king.",0
P10,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,4,kafka,Kafka,"After a colleague is murdered, insurance worker Kafka gets embroiled in an underground group who are attempting to thwart a secret organization that controls the major events in society.",0
P10,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,5,coriolanus,Coriolanus,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus",0
P10,28,"A legendary master thief is pursued by a relentless insurance investigator, leading to an intricate game of cat and mouse across the globe as they form an uneasy alliance to pull off a daring, high-stakes heist.",bm25,1,italianjob,"Italian Job, The","Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal ",2
P10,28,"A legendary master thief is pursued by a relentless insurance investigator, leading to an intricate game of cat and mouse across the globe as they form an uneasy alliance to pull off a daring, high-stakes heist.",bm25,2,fracture,Fracture,"A husband is on trial for the attempted murder of his wife, in what is seemingly an open/shut case for the ambitious district attorney trying to put him away. However, there are surprises for both aro",1
P10,28,"A legendary master thief is pursued by a relentless insurance investigator, leading to an intricate game of cat and mouse across the globe as they form an uneasy alliance to pull off a daring, high-stakes heist.",bm25,3,pussinbootslastwish,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find ",0
P10,28,"A legendary master thief is pursued by a relentless insurance investigator, leading to an intricate game of cat and mouse across the globe as they form an uneasy alliance to pull off a daring, high-stakes heist.",bm25,4,trumbo,Trumbo,The career of screenwriter Dalton Trumbo is halted by a witch hunt in the late 1940s when he defies the anti-communist HUAC committee and is blacklisted.,0
P10,28,"A legendary master thief is pursued by a relentless insurance investigator, leading to an intricate game of cat and mouse across the globe as they form an uneasy alliance to pull off a daring, high-stakes heist.",bm25,5,avengersendgame,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in",0
P10,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",hybrid,1,17-Again,17 Again,,2
P10,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",hybrid,2,Deep-Cover,Deep Cover,,1
P10,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",hybrid,3,Last-Samurai-The,Last Samurai The,,0
P10,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",hybrid,4,Nashville,Nashville,,0
P10,25,"A young and ambitious stockbroker is drawn into the corrupt, high-stakes world of corporate raiding after becoming the protégé of a ruthless and wealthy mentor who teaches him that greed is a necessary virtue for success.",hybrid,5,"wolf_of_wall_street,_the","Wolf of Wall Street, The",,0
P10,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",hybrid,1,sphere,Sphere,"A spacecraft is discovered on the floor of the Pacific Ocean, presumed to be at least 300 years old and of alien origin. A crack team of scientists and experts is assembled and taken to the Habitat, a",2
P10,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",hybrid,2,burning_annie,Burning Annie,,1
P10,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",hybrid,3,ghost_world,Ghost World,,0
P10,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",hybrid,4,"big_bang_theory,_the","Big Bang Theory, The",,0
P10,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",hybrid,5,ghostbuste,Ghostbuste,,0
P10,13,"An aging, unmarried monarch struggles to maintain her nation's independence and her own personal freedom amidst religious conflict, the constant threat of foreign invasion, and the complex, forbidden desire for a dashing explorer.",hybrid,1,"three_musketeers,_the","Three Musketeers, The",,0
P10,13,"An aging, unmarried monarch struggles to maintain her nation's independence and her own personal freedom amidst religious conflict, the constant threat of foreign invasion, and the complex, forbidden desire for a dashing explorer.",hybrid,2,anonymous,Anonymous,A man finds himself homeless after a fight with his significant other.,0
P10,13,"An aging, unmarried monarch struggles to maintain her nation's independence and her own personal freedom amidst religious conflict, the constant threat of foreign invasion, and the complex, forbidden desire for a dashing explorer.",hybrid,3,mary_queen_of_scots,Mary Queen of Scots,,0
P10,13,"An aging, unmarried monarch struggles to maintain her nation's independence and her own personal freedom amidst religious conflict, the constant threat of foreign invasion, and the complex, forbidden desire for a dashing explorer.",hybrid,4,elizabeth:_the_golden_age,Elizabeth: The Golden Age,,0
P10,13,"An aging, unmarried monarch struggles to maintain her nation's independence and her own personal freedom amidst religious conflict, the constant threat of foreign invasion, and the complex, forbidden desire for a dashing explorer.",hybrid,5,1492:_conquest_of_paradise,1492: Conquest of Paradise,,0
P10,16,"A brilliant scientist, left horribly disfigured and presumed dead after a vengeful attack, uses his expertise in synthetic skin technology to assume different identities and hunt down the criminals who destroyed his life and stole his love.",bm25,1,virtuosity,Virtuosity,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of mo",2
P10,16,"A brilliant scientist, left horribly disfigured and presumed dead after a vengeful attack, uses his expertise in synthetic skin technology to assume different identities and hunt down the criminals who destroyed his life and stole his love.",bm25,2,batmanrobin,Batman and Robin,"This 15-chapter serial pits Batman and Robin against The Wizard, who uses a device that allows him to control machinery to hold the city hostage.",1
P10,16,"A brilliant scientist, left horribly disfigured and presumed dead after a vengeful attack, uses his expertise in synthetic skin technology to assume different identities and hunt down the criminals who destroyed his life and stole his love.",bm25,3,siege,"Siege, The","A group of partisans is under siege, surrounded by strong German forces. Some of them remember the events that preceded the siege. This is an omnibus of three intertwined stories.",0
P10,16,"A brilliant scientist, left horribly disfigured and presumed dead after a vengeful attack, uses his expertise in synthetic skin technology to assume different identities and hunt down the criminals who destroyed his life and stole his love.",bm25,4,freaked,Freaked,"A vain actor, his best friend, and an activist end up at a mutant freak farm run by a weirdo scientist.",0
P10,16,"A brilliant scientist, left horribly disfigured and presumed dead after a vengeful attack, uses his expertise in synthetic skin technology to assume different identities and hunt down the criminals who destroyed his life and stole his love.",bm25,5,darkman,Darkman,Dr. Peyton Westlake is on the verge of realizing a major breakthrough in synthetic skin when his laboratory is destroyed by gangsters. Having been burned beyond recognition and forever altered by an e,0
P11,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,1,supergirl,Supergirl,"When an unexpected and ruthless adversary strikes too close to home, Kara Zor-El, aka Supergirl, reluctantly joins forces with an unlikely companion on an epic, interstellar journey of vengeance and j",2
